observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2869330,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,49318,https://doi.org/10.15454/WXGPLG,AO12014,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"35,57",
1,2869353,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,61443,https://doi.org/10.15454/61JYKU,CF11140,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"41,3",
2,2869354,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,61443,https://doi.org/10.15454/61JYKU,CF11140,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"38,52",
2,2869388,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,61461,https://doi.org/10.15454/9DTWQV,CF11150,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"48,76",
2,2869346,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,61427,https://doi.org/10.15454/ZA57QR,CF11115,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"45,76",
1,2869359,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,62158,https://doi.org/10.15454/4698PG,EM11589,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"48,63",
2,2869360,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,62158,https://doi.org/10.15454/4698PG,EM11589,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"47,93",
2,2869338,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,49509,https://doi.org/10.15454/GGHC1S,RE11035,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"63,08",
1,2869337,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,49509,https://doi.org/10.15454/GGHC1S,RE11035,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"66,1",
2,2869334,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,48495,https://doi.org/10.15454/TIEAR7,RE11059,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"64,43",
1,2869333,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,48495,https://doi.org/10.15454/TIEAR7,RE11059,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"66,21",
2,2869314,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,26914,https://doi.org/10.15454/5YB44K,PREMIO,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"69,21",
1,2869313,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,26914,https://doi.org/10.15454/5YB44K,PREMIO,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"70,85",
2,2869352,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"42,63",
1,2869351,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"50,63",
1,2869389,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,27737,https://doi.org/10.15454/7VD1UN,LYRIK,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"68,77",
2,2869390,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,27737,https://doi.org/10.15454/7VD1UN,LYRIK,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"70,43",
2,2869386,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,48786,https://doi.org/10.15454/TMOAXC,CF11177,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"50,19",
1,2869385,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,48786,https://doi.org/10.15454/TMOAXC,CF11177,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"53,5",
1,2869365,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,48950,https://doi.org/10.15454/YMQEBZ,EM11579,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"62,45",
2,2869366,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,48950,https://doi.org/10.15454/YMQEBZ,EM11579,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"67,97",
2,2869320,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,48831,https://doi.org/10.15454/IFODWI,RE11045,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"47,4",
1,2869319,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,48831,https://doi.org/10.15454/IFODWI,RE11045,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"57,11",
1,2869335,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,48469,https://doi.org/10.15454/ENAZXW,RE11058,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"72,37",
2,2869336,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,48469,https://doi.org/10.15454/ENAZXW,RE11058,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"71,98",
2,2869326,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,49688,https://doi.org/10.15454/F0TXTO,RE11073,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"74,03",
1,2869325,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,49688,https://doi.org/10.15454/F0TXTO,RE11073,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"72,93",
1,2869321,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,49577,https://doi.org/10.15454/DGTMEC,RE11075,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"77,3",
2,2869322,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,49577,https://doi.org/10.15454/DGTMEC,RE11075,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"74,17",
2,2869362,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,49419,https://doi.org/10.15454/IRCHBB,RE11087,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"73,69",
1,2869361,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,49419,https://doi.org/10.15454/IRCHBB,RE11087,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"71,58",
1,2869367,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,60929,https://doi.org/10.15454/2XDPMU,AO12019,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"66,28",
2,2869368,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,60929,https://doi.org/10.15454/2XDPMU,AO12019,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"67,45",
2,2869370,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,60912,https://doi.org/10.15454/5FEVH3,AO12018,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"44,34",
1,2869369,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,60912,https://doi.org/10.15454/5FEVH3,AO12018,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"42,43",
1,2869323,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,60945,https://doi.org/10.15454/VXRK5Y,AO12020,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"60,85",
2,2869324,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,60945,https://doi.org/10.15454/VXRK5Y,AO12020,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"57,76",
1,2869357,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,61023,https://doi.org/10.15454/NQSOJJ,RE11060,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"58,63",
2,2869358,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,61023,https://doi.org/10.15454/NQSOJJ,RE11060,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"56,76",
2,2869356,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,26906,https://doi.org/10.15454/6CYBGM,ALTIGO,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"43,88",
1,2869355,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,26906,https://doi.org/10.15454/6CYBGM,ALTIGO,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"50,29",
2,2869328,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,26912,https://doi.org/10.15454/W1NSZX,BERMUDE,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"54,32",
1,2869327,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,26912,https://doi.org/10.15454/W1NSZX,BERMUDE,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"56,5",
1,2869329,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,49318,https://doi.org/10.15454/WXGPLG,AO12014,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"36,12",
1,2869387,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,61461,https://doi.org/10.15454/9DTWQV,CF11150,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"51,98",
1,2869383,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,61410,https://doi.org/10.15454/ERILBD,CF11110,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"49,16",
2,2869384,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,61410,https://doi.org/10.15454/ERILBD,CF11110,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"47,98",
2,2869382,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,61494,https://doi.org/10.15454/BNMVC6,CF11159,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"46,86",
1,2869381,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,61494,https://doi.org/10.15454/BNMVC6,CF11159,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"48,3",
1,2869349,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,61509,https://doi.org/10.15454/HGNUZP,CF11164,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"55,82",
2,2869350,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,61509,https://doi.org/10.15454/HGNUZP,CF11164,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"52,88",
1,2869391,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,61547,https://doi.org/10.15454/WWS1CM,EM11552,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"63,16",
2,2869392,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,61547,https://doi.org/10.15454/WWS1CM,EM11552,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"57,59",
2,2869332,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,61539,https://doi.org/10.15454/9F9U9Z,CF11192,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"57,97",
1,2869331,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,61539,https://doi.org/10.15454/9F9U9Z,CF11192,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"54,31",
2,2869348,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,61705,https://doi.org/10.15454/LUSDY2,EM11565,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2012,"41,42",
1,2869347,BTH_Rennes_2012_SetB2,BTH_Rennes_2012_SetB2,61705,https://doi.org/10.15454/LUSDY2,EM11565,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2012,"33,63",
