,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,AO13026itk15,2970538,BTH_Rennes_2015_SetA1,61020,https://doi.org/10.15454/NT4S5Q,AO13026,BTH_Rennes_2015_SetA1,VIRTUAL_TRIAL,,,,,,,,[]
1,AO13026itkt,2970541,BTH_Rennes_2015_SetA1,61020,https://doi.org/10.15454/NT4S5Q,AO13026,BTH_Rennes_2015_SetA1,VIRTUAL_TRIAL,,,,,,,,"[{'factor': 'itk', 'modality': 'traite'}]"
2,AO13026itknt,2970540,BTH_Rennes_2015_SetA1,61020,https://doi.org/10.15454/NT4S5Q,AO13026,BTH_Rennes_2015_SetA1,VIRTUAL_TRIAL,,,,,,,,"[{'factor': 'itk', 'modality': 'non traite fongicides'}]"
3,AO13026itkfi,2970539,BTH_Rennes_2015_SetA1,61020,https://doi.org/10.15454/NT4S5Q,AO13026,BTH_Rennes_2015_SetA1,VIRTUAL_TRIAL,,,,,,,,"[{'factor': 'itk', 'modality': 'faible intrant'}]"
4,2,2970311,BTH_Rennes_2015_SetA1,61020,https://doi.org/10.15454/NT4S5Q,AO13026,BTH_Rennes_2015_SetA1,REPLICATION,2.0,,,,,,REPLICATION:2,"[{'factor': 'itk', 'modality': 'traite'}]"
5,1,2970310,BTH_Rennes_2015_SetA1,61020,https://doi.org/10.15454/NT4S5Q,AO13026,BTH_Rennes_2015_SetA1,REPLICATION,1.0,,,,,,REPLICATION:1,"[{'factor': 'itk', 'modality': 'traite'}]"
6,2,2970309,BTH_Rennes_2015_SetA1,61020,https://doi.org/10.15454/NT4S5Q,AO13026,BTH_Rennes_2015_SetA1,REPLICATION,2.0,,,,,,REPLICATION:2,"[{'factor': 'itk', 'modality': 'non traite fongicides'}]"
7,1,2970306,BTH_Rennes_2015_SetA1,61020,https://doi.org/10.15454/NT4S5Q,AO13026,BTH_Rennes_2015_SetA1,REPLICATION,1.0,,,,,,REPLICATION:1,"[{'factor': 'itk', 'modality': 'faible intrant'}]"
8,1,2970308,BTH_Rennes_2015_SetA1,61020,https://doi.org/10.15454/NT4S5Q,AO13026,BTH_Rennes_2015_SetA1,REPLICATION,1.0,,,,,,REPLICATION:1,"[{'factor': 'itk', 'modality': 'non traite fongicides'}]"
9,2,2970307,BTH_Rennes_2015_SetA1,61020,https://doi.org/10.15454/NT4S5Q,AO13026,BTH_Rennes_2015_SetA1,REPLICATION,2.0,,,,,,REPLICATION:2,"[{'factor': 'itk', 'modality': 'faible intrant'}]"
10,AO13029itk15,2970546,BTH_Rennes_2015_SetA1,61078,https://doi.org/10.15454/7M8X2M,AO13029,BTH_Rennes_2015_SetA1,VIRTUAL_TRIAL,,,,,,,,[]
11,AO13029itkt,2970549,BTH_Rennes_2015_SetA1,61078,https://doi.org/10.15454/7M8X2M,AO13029,BTH_Rennes_2015_SetA1,VIRTUAL_TRIAL,,,,,,,,"[{'factor': 'itk', 'modality': 'traite'}]"
12,AO13029itknt,2970548,BTH_Rennes_2015_SetA1,61078,https://doi.org/10.15454/7M8X2M,AO13029,BTH_Rennes_2015_SetA1,VIRTUAL_TRIAL,,,,,,,,"[{'factor': 'itk', 'modality': 'non traite fongicides'}]"
