,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,CF14072itk15,2973979,BTH_Rennes_2015_SetB1,76118,https://doi.org/10.15454/ZGXAAA,CF14072,BTH_Rennes_2015_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
1,CF14072itkfi,2973978,BTH_Rennes_2015_SetB1,76118,https://doi.org/10.15454/ZGXAAA,CF14072,BTH_Rennes_2015_SetB1,VIRTUAL_TRIAL,,,,,,,,"[{'factor': 'itk', 'modality': 'faible intrant'}]"
2,1,2973898,BTH_Rennes_2015_SetB1,76118,https://doi.org/10.15454/ZGXAAA,CF14072,BTH_Rennes_2015_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,"[{'factor': 'itk', 'modality': 'faible intrant'}]"
3,2,2973899,BTH_Rennes_2015_SetB1,76118,https://doi.org/10.15454/ZGXAAA,CF14072,BTH_Rennes_2015_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,"[{'factor': 'itk', 'modality': 'faible intrant'}]"
4,CF14070itk15,2973983,BTH_Rennes_2015_SetB1,76119,https://doi.org/10.15454/FNZIU2,CF14070,BTH_Rennes_2015_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
5,2,2973903,BTH_Rennes_2015_SetB1,76119,https://doi.org/10.15454/FNZIU2,CF14070,BTH_Rennes_2015_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,"[{'factor': 'itk', 'modality': 'faible intrant'}]"
6,1,2973902,BTH_Rennes_2015_SetB1,76119,https://doi.org/10.15454/FNZIU2,CF14070,BTH_Rennes_2015_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,"[{'factor': 'itk', 'modality': 'faible intrant'}]"
7,CF14070itkfi,2973982,BTH_Rennes_2015_SetB1,76119,https://doi.org/10.15454/FNZIU2,CF14070,BTH_Rennes_2015_SetB1,VIRTUAL_TRIAL,,,,,,,,"[{'factor': 'itk', 'modality': 'faible intrant'}]"
8,RE14058itk15,2973985,BTH_Rennes_2015_SetB1,76120,https://doi.org/10.15454/PW2ZJ9,RE14058,BTH_Rennes_2015_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
9,RE14058itkfi,2973984,BTH_Rennes_2015_SetB1,76120,https://doi.org/10.15454/PW2ZJ9,RE14058,BTH_Rennes_2015_SetB1,VIRTUAL_TRIAL,,,,,,,,"[{'factor': 'itk', 'modality': 'faible intrant'}]"
10,1,2973904,BTH_Rennes_2015_SetB1,76120,https://doi.org/10.15454/PW2ZJ9,RE14058,BTH_Rennes_2015_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,"[{'factor': 'itk', 'modality': 'faible intrant'}]"
11,2,2973905,BTH_Rennes_2015_SetB1,76120,https://doi.org/10.15454/PW2ZJ9,RE14058,BTH_Rennes_2015_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,"[{'factor': 'itk', 'modality': 'faible intrant'}]"
12,CF14015itk15,2973989,BTH_Rennes_2015_SetB1,76121,https://doi.org/10.15454/FATXJB,CF14015,BTH_Rennes_2015_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
