,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,itk
0,DI08019-2itkt,2844121,BTH_Le_Moulon_2009_TECH,61702,https://doi.org/10.15454/ZL8W4U,DI08019-2,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
1,DI08011itkt,2844120,BTH_Le_Moulon_2009_TECH,27807,https://doi.org/10.15454/E8FP9Y,DI08011,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
2,HadmF276itkt,2844137,BTH_Le_Moulon_2009_TECH,60837,https://doi.org/10.15454/9DIH2Q,HadmF276,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
3,CF08127itkt,2844151,BTH_Le_Moulon_2009_TECH,27800,https://doi.org/10.15454/WQU9II,CF08127,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
4,CF07097itkt,2844132,BTH_Le_Moulon_2009_TECH,27791,https://doi.org/10.15454/VCEDFU,CF07097,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
5,CF08139itkt,2844135,BTH_Le_Moulon_2009_TECH,27801,https://doi.org/10.15454/1DEONX,CF08139,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
6,AO09007itkt,2844122,BTH_Le_Moulon_2009_TECH,27776,https://doi.org/10.15454/4JXOGF,AO09007,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
7,DI09015itkt,2844124,BTH_Le_Moulon_2009_TECH,27811,https://doi.org/10.15454/N3NIWD,DI09015,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
8,DI09017itkt,2844164,BTH_Le_Moulon_2009_TECH,27812,https://doi.org/10.15454/BEWTVM,DI09017,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
9,DI09004itkt,2844141,BTH_Le_Moulon_2009_TECH,27808,https://doi.org/10.15454/GGTVHF,DI09004,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
10,AO09014itkt,2844146,BTH_Le_Moulon_2009_TECH,27781,https://doi.org/10.15454/NMD5FO,AO09014,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
11,CF07002itkt,2844161,BTH_Le_Moulon_2009_TECH,27786,https://doi.org/10.15454/I30U5V,CF07002,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
12,CF05162itkt,2844133,BTH_Le_Moulon_2009_TECH,26968,https://doi.org/10.15454/3810GN,CF05162,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
13,AO09015itkt,2844145,BTH_Le_Moulon_2009_TECH,27897,https://doi.org/10.15454/QWJPTN,AO09015,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
14,DI09006itkt,2844115,BTH_Le_Moulon_2009_TECH,27810,https://doi.org/10.15454/ADDONA,DI09006,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
15,CF07018itkt,2844138,BTH_Le_Moulon_2009_TECH,27788,https://doi.org/10.15454/72PHHY,CF07018,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
16,RE07019itkt,2844123,BTH_Le_Moulon_2009_TECH,27305,https://doi.org/10.15454/OPZZGX,RE07019,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
17,RE07093itkt,2844152,BTH_Le_Moulon_2009_TECH,27307,https://doi.org/10.15454/CSESMY,RE07093,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
18,RE08030itkt,2844143,BTH_Le_Moulon_2009_TECH,27308,https://doi.org/10.15454/4AWT90,RE08030,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
19,Hendrixitkt,2844114,BTH_Le_Moulon_2009_TECH,26833,https://doi.org/10.15454/PYUIEM,HENDRIX,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
20,Folkloritkt,2844117,BTH_Le_Moulon_2009_TECH,27263,https://doi.org/10.15454/PGQV8C,FOLKLOR,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
21,RE07040itkt,2844156,BTH_Le_Moulon_2009_TECH,27306,https://doi.org/10.15454/LF7SKR,RE07040,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
22,EM08019itkt,2844149,BTH_Le_Moulon_2009_TECH,49300,https://doi.org/10.15454/TFJQEJ,EM08019,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
23,Apacheitkt,2844136,BTH_Le_Moulon_2009_TECH,25612,https://doi.org/10.15454/V8WRHY,APACHE,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
24,CF07022itkt,2844160,BTH_Le_Moulon_2009_TECH,27790,https://doi.org/10.15454/CEUVSR,CF07022,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
25,Skerzzoitkt,2844155,BTH_Le_Moulon_2009_TECH,59735,https://doi.org/10.15454/SGAN4B,SKERZZO,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
26,Toisondoritkt,2844116,BTH_Le_Moulon_2009_TECH,26124,https://doi.org/10.15454/S7WZIM,TOISONDOR,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
27,Flamenkoitkt,2844144,BTH_Le_Moulon_2009_TECH,26969,https://doi.org/10.15454/WDD3QQ,FLAMENKO,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
28,Lyrikitkt,2844165,BTH_Le_Moulon_2009_TECH,27737,https://doi.org/10.15454/7VD1UN,LYRIK,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
29,Musikitkt,2844125,BTH_Le_Moulon_2009_TECH,27738,https://doi.org/10.15454/JP9LCI,MUSIK,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
30,Karillonitkt,2844157,BTH_Le_Moulon_2009_TECH,27739,https://doi.org/10.15454/LFFVPX,KARILLON,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
31,Ghaytaitkt,2844154,BTH_Le_Moulon_2009_TECH,27784,https://doi.org/10.15454/BYBWWN,GHAYTA,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
32,Grapeliitkt,2844127,BTH_Le_Moulon_2009_TECH,27821,https://doi.org/10.15454/4TFKM0,GRAPELI,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
33,CF08027itkt,2844168,BTH_Le_Moulon_2009_TECH,27795,https://doi.org/10.15454/8X7KGE,CF08027,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
34,Caphornitkt,2844142,BTH_Le_Moulon_2009_TECH,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
35,EM08024itkt,2844134,BTH_Le_Moulon_2009_TECH,27822,https://doi.org/10.15454/KNNDVP,EM08024,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
36,EM08277itkt,2844147,BTH_Le_Moulon_2009_TECH,27824,https://doi.org/10.15454/OUS6AU,EM08277,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
37,CF08021itkt,2844163,BTH_Le_Moulon_2009_TECH,49645,https://doi.org/10.15454/GXTRDY,CF08021,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
38,RE07095itkt,2844139,BTH_Le_Moulon_2009_TECH,27266,https://doi.org/10.15454/PYG05B,RE07095,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
39,CF07143itkt,2844150,BTH_Le_Moulon_2009_TECH,27792,https://doi.org/10.15454/NZODZY,CF07143,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
40,DI09016itkt,2844167,BTH_Le_Moulon_2009_TECH,27313,https://doi.org/10.15454/SGNING,DI09016,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
41,CF08106itkt,2844166,BTH_Le_Moulon_2009_TECH,27311,https://doi.org/10.15454/4DNWV7,CF08106,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
42,CF08137itkt,2844129,BTH_Le_Moulon_2009_TECH,27312,https://doi.org/10.15454/CPWBIX,CF08137,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
43,EM08223itkt,2844153,BTH_Le_Moulon_2009_TECH,27314,https://doi.org/10.15454/NY4WWG,EM08223,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
44,CF08049itkt,2844162,BTH_Le_Moulon_2009_TECH,27797,https://doi.org/10.15454/II6X3N,CF08049,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
45,CF08084itkt,2844148,BTH_Le_Moulon_2009_TECH,27798,https://doi.org/10.15454/XZ94CU,CF08084,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
46,EM07117itkt,2844126,BTH_Le_Moulon_2009_TECH,27820,https://doi.org/10.15454/3AQJN1,EM07117,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
47,Soissonsitkt,2844158,BTH_Le_Moulon_2009_TECH,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
48,CF08029itkt,2844131,BTH_Le_Moulon_2009_TECH,27796,https://doi.org/10.15454/9MSP5Q,CF08029,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
49,DI09005itkt,2844140,BTH_Le_Moulon_2009_TECH,27809,https://doi.org/10.15454/VX6AQV,DI09005,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
50,DI09018itkt,2844119,BTH_Le_Moulon_2009_TECH,27813,https://doi.org/10.15454/G5QB1J,DI09018,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
51,CF08109itkt,2844159,BTH_Le_Moulon_2009_TECH,27799,https://doi.org/10.15454/G9QV0Y,CF08109,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
52,EM06017itkt,2844118,BTH_Le_Moulon_2009_TECH,27814,https://doi.org/10.15454/ZBYAJC,EM06017,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
53,EM08221itkt,2844128,BTH_Le_Moulon_2009_TECH,27823,https://doi.org/10.15454/PMYYDQ,EM08221,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
54,DI09023itkt,2844130,BTH_Le_Moulon_2009_TECH,27904,https://doi.org/10.15454/ICRTTK,DI09023,BTH_Le_Moulon_2009_TECH,VIRTUAL_TRIAL,,,,,,,,treated
