,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,itk
0,1,2842927,BTH_Dijon_2009_SetB3,61306,https://doi.org/10.15454/BEKLAJ,RE08071,BTH_Dijon_2009_SetB3,REPLICATION,1.0,,,,,,REPLICATION:1,treated
1,2,2842928,BTH_Dijon_2009_SetB3,61306,https://doi.org/10.15454/BEKLAJ,RE08071,BTH_Dijon_2009_SetB3,REPLICATION,2.0,,,,,,REPLICATION:2,treated
2,RE08071itkt,2842982,BTH_Dijon_2009_SetB3,61306,https://doi.org/10.15454/BEKLAJ,RE08071,BTH_Dijon_2009_SetB3,VIRTUAL_TRIAL,,,,,,,,treated
3,EM08234itkt,2842989,BTH_Dijon_2009_SetB3,61974,https://doi.org/10.15454/ENEA7S,EM08234,BTH_Dijon_2009_SetB3,VIRTUAL_TRIAL,,,,,,,,treated
4,1,2842941,BTH_Dijon_2009_SetB3,61974,https://doi.org/10.15454/ENEA7S,EM08234,BTH_Dijon_2009_SetB3,REPLICATION,1.0,,,,,,REPLICATION:1,treated
5,2,2842942,BTH_Dijon_2009_SetB3,61974,https://doi.org/10.15454/ENEA7S,EM08234,BTH_Dijon_2009_SetB3,REPLICATION,2.0,,,,,,REPLICATION:2,treated
6,1,2842891,BTH_Dijon_2009_SetB3,61092,https://doi.org/10.15454/JMOG5B,AO09022,BTH_Dijon_2009_SetB3,REPLICATION,1.0,,,,,,REPLICATION:1,treated
7,2,2842892,BTH_Dijon_2009_SetB3,61092,https://doi.org/10.15454/JMOG5B,AO09022,BTH_Dijon_2009_SetB3,REPLICATION,2.0,,,,,,REPLICATION:2,treated
8,AO09022itkt,2842964,BTH_Dijon_2009_SetB3,61092,https://doi.org/10.15454/JMOG5B,AO09022,BTH_Dijon_2009_SetB3,VIRTUAL_TRIAL,,,,,,,,treated
9,2,2842900,BTH_Dijon_2009_SetB3,61351,https://doi.org/10.15454/7TGBWO,CF08130,BTH_Dijon_2009_SetB3,REPLICATION,2.0,,,,,,REPLICATION:2,treated
10,1,2842899,BTH_Dijon_2009_SetB3,61351,https://doi.org/10.15454/7TGBWO,CF08130,BTH_Dijon_2009_SetB3,REPLICATION,1.0,,,,,,REPLICATION:1,treated
11,CF08130itkt,2842968,BTH_Dijon_2009_SetB3,61351,https://doi.org/10.15454/7TGBWO,CF08130,BTH_Dijon_2009_SetB3,VIRTUAL_TRIAL,,,,,,,,treated
12,1,2842905,BTH_Dijon_2009_SetB3,61368,https://doi.org/10.15454/WTGZL9,CF08134,BTH_Dijon_2009_SetB3,REPLICATION,1.0,,,,,,REPLICATION:1,treated
13,CF08134itkt,2842971,BTH_Dijon_2009_SetB3,61368,https://doi.org/10.15454/WTGZL9,CF08134,BTH_Dijon_2009_SetB3,VIRTUAL_TRIAL,,,,,,,,treated
14,2,2842906,BTH_Dijon_2009_SetB3,61368,https://doi.org/10.15454/WTGZL9,CF08134,BTH_Dijon_2009_SetB3,REPLICATION,2.0,,,,,,REPLICATION:2,treated
15,1,2842925,BTH_Dijon_2009_SetB3,61414,https://doi.org/10.15454/0GA5PF,RE08072,BTH_Dijon_2009_SetB3,REPLICATION,1.0,,,,,,REPLICATION:1,treated
16,RE08072itkt,2842981,BTH_Dijon_2009_SetB3,61414,https://doi.org/10.15454/0GA5PF,RE08072,BTH_Dijon_2009_SetB3,VIRTUAL_TRIAL,,,,,,,,treated
17,2,2842926,BTH_Dijon_2009_SetB3,61414,https://doi.org/10.15454/0GA5PF,RE08072,BTH_Dijon_2009_SetB3,REPLICATION,2.0,,,,,,REPLICATION:2,treated
18,1,2842919,BTH_Dijon_2009_SetB3,61411,https://doi.org/10.15454/07KNPI,CF08159,BTH_Dijon_2009_SetB3,REPLICATION,1.0,,,,,,REPLICATION:1,treated
