,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,itk
0,1,2859380,BTH_Dijon_2011_SetB2,61334,https://doi.org/10.15454/FHFPK2,AO11009,BTH_Dijon_2011_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
1,AO11009itkt,2859439,BTH_Dijon_2011_SetB2,61334,https://doi.org/10.15454/FHFPK2,AO11009,BTH_Dijon_2011_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
2,2,2859381,BTH_Dijon_2011_SetB2,61334,https://doi.org/10.15454/FHFPK2,AO11009,BTH_Dijon_2011_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
3,1,2859376,BTH_Dijon_2011_SetB2,61350,https://doi.org/10.15454/U7J4EQ,AO11010,BTH_Dijon_2011_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
4,AO11010itkt,2859437,BTH_Dijon_2011_SetB2,61350,https://doi.org/10.15454/U7J4EQ,AO11010,BTH_Dijon_2011_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
5,2,2859377,BTH_Dijon_2011_SetB2,61350,https://doi.org/10.15454/U7J4EQ,AO11010,BTH_Dijon_2011_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
6,1,2859410,BTH_Dijon_2011_SetB2,61959,https://doi.org/10.15454/9SDYX3,RE10080,BTH_Dijon_2011_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
7,2,2859411,BTH_Dijon_2011_SetB2,61959,https://doi.org/10.15454/9SDYX3,RE10080,BTH_Dijon_2011_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
8,RE10080itkt,2859454,BTH_Dijon_2011_SetB2,61959,https://doi.org/10.15454/9SDYX3,RE10080,BTH_Dijon_2011_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
9,1,2859388,BTH_Dijon_2011_SetB2,61526,https://doi.org/10.15454/MRWRT2,EM10306,BTH_Dijon_2011_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
10,EM10306itkt,2859443,BTH_Dijon_2011_SetB2,61526,https://doi.org/10.15454/MRWRT2,EM10306,BTH_Dijon_2011_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
11,2,2859389,BTH_Dijon_2011_SetB2,61526,https://doi.org/10.15454/MRWRT2,EM10306,BTH_Dijon_2011_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
12,EM10304itkt,2859444,BTH_Dijon_2011_SetB2,61512,https://doi.org/10.15454/4AWA2B,EM10304,BTH_Dijon_2011_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
13,1,2859390,BTH_Dijon_2011_SetB2,61512,https://doi.org/10.15454/4AWA2B,EM10304,BTH_Dijon_2011_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
14,2,2859391,BTH_Dijon_2011_SetB2,61512,https://doi.org/10.15454/4AWA2B,EM10304,BTH_Dijon_2011_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
15,1,2859386,BTH_Dijon_2011_SetB2,61572,https://doi.org/10.15454/DD34MP,EM10322,BTH_Dijon_2011_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
16,2,2859387,BTH_Dijon_2011_SetB2,61572,https://doi.org/10.15454/DD34MP,EM10322,BTH_Dijon_2011_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
17,EM10322itkt,2859442,BTH_Dijon_2011_SetB2,61572,https://doi.org/10.15454/DD34MP,EM10322,BTH_Dijon_2011_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
18,1,2859344,BTH_Dijon_2011_SetB2,61973,https://doi.org/10.15454/I6GJS6,CF10108,BTH_Dijon_2011_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
19,2,2859345,BTH_Dijon_2011_SetB2,61973,https://doi.org/10.15454/I6GJS6,CF10108,BTH_Dijon_2011_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
20,CF10108itkt,2859421,BTH_Dijon_2011_SetB2,61973,https://doi.org/10.15454/I6GJS6,CF10108,BTH_Dijon_2011_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
21,1,2859416,BTH_Dijon_2011_SetB2,62036,https://doi.org/10.15454/BSSAED,CF10185,BTH_Dijon_2011_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
22,2,2859417,BTH_Dijon_2011_SetB2,62036,https://doi.org/10.15454/BSSAED,CF10185,BTH_Dijon_2011_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
23,CF10185itkt,2859457,BTH_Dijon_2011_SetB2,62036,https://doi.org/10.15454/BSSAED,CF10185,BTH_Dijon_2011_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
24,2,2859363,BTH_Dijon_2011_SetB2,62004,https://doi.org/10.15454/WDXEQE,CF10140,BTH_Dijon_2011_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
25,CF10140itkt,2859430,BTH_Dijon_2011_SetB2,62004,https://doi.org/10.15454/WDXEQE,CF10140,BTH_Dijon_2011_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
26,1,2859362,BTH_Dijon_2011_SetB2,62004,https://doi.org/10.15454/WDXEQE,CF10140,BTH_Dijon_2011_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
27,1,2859412,BTH_Dijon_2011_SetB2,62021,https://doi.org/10.15454/OKKASS,CF10180,BTH_Dijon_2011_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
28,2,2859413,BTH_Dijon_2011_SetB2,62021,https://doi.org/10.15454/OKKASS,CF10180,BTH_Dijon_2011_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
