,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,AO15002itkfi,2975897,BTH_Le_Moulon_2015_SetB3,76166,https://doi.org/10.15454/8JVPYU,AO15002,BTH_Le_Moulon_2015_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
1,AO15002itkt,2975898,BTH_Le_Moulon_2015_SetB3,76166,https://doi.org/10.15454/8JVPYU,AO15002,BTH_Le_Moulon_2015_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
2,2,2975756,BTH_Le_Moulon_2015_SetB3,76166,https://doi.org/10.15454/8JVPYU,AO15002,BTH_Le_Moulon_2015_SetB3,REPLICATION,2.0,,,,,,REPLICATION:2,"[{'factor': 'itk', 'modality': 'traite'}]"
3,1,2975755,BTH_Le_Moulon_2015_SetB3,76166,https://doi.org/10.15454/8JVPYU,AO15002,BTH_Le_Moulon_2015_SetB3,REPLICATION,1.0,,,,,,REPLICATION:1,"[{'factor': 'itk', 'modality': 'traite'}]"
4,2,2975754,BTH_Le_Moulon_2015_SetB3,76166,https://doi.org/10.15454/8JVPYU,AO15002,BTH_Le_Moulon_2015_SetB3,REPLICATION,2.0,,,,,,REPLICATION:2,"[{'factor': 'itk', 'modality': 'faible intrant'}]"
5,1,2975753,BTH_Le_Moulon_2015_SetB3,76166,https://doi.org/10.15454/8JVPYU,AO15002,BTH_Le_Moulon_2015_SetB3,REPLICATION,1.0,,,,,,REPLICATION:1,"[{'factor': 'itk', 'modality': 'faible intrant'}]"
6,AO15005itkfi,2975899,BTH_Le_Moulon_2015_SetB3,76167,https://doi.org/10.15454/SEIIKI,AO15005,BTH_Le_Moulon_2015_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
7,AO15005itkt,2975900,BTH_Le_Moulon_2015_SetB3,76167,https://doi.org/10.15454/SEIIKI,AO15005,BTH_Le_Moulon_2015_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
8,2,2975760,BTH_Le_Moulon_2015_SetB3,76167,https://doi.org/10.15454/SEIIKI,AO15005,BTH_Le_Moulon_2015_SetB3,REPLICATION,2.0,,,,,,REPLICATION:2,"[{'factor': 'itk', 'modality': 'traite'}]"
9,1,2975757,BTH_Le_Moulon_2015_SetB3,76167,https://doi.org/10.15454/SEIIKI,AO15005,BTH_Le_Moulon_2015_SetB3,REPLICATION,1.0,,,,,,REPLICATION:1,"[{'factor': 'itk', 'modality': 'faible intrant'}]"
10,1,2975759,BTH_Le_Moulon_2015_SetB3,76167,https://doi.org/10.15454/SEIIKI,AO15005,BTH_Le_Moulon_2015_SetB3,REPLICATION,1.0,,,,,,REPLICATION:1,"[{'factor': 'itk', 'modality': 'traite'}]"
11,2,2975758,BTH_Le_Moulon_2015_SetB3,76167,https://doi.org/10.15454/SEIIKI,AO15005,BTH_Le_Moulon_2015_SetB3,REPLICATION,2.0,,,,,,REPLICATION:2,"[{'factor': 'itk', 'modality': 'faible intrant'}]"
12,AO15004itkfi,2975901,BTH_Le_Moulon_2015_SetB3,76168,https://doi.org/10.15454/SROBAE,AO15004,BTH_Le_Moulon_2015_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
13,AO15004itkt,2975902,BTH_Le_Moulon_2015_SetB3,76168,https://doi.org/10.15454/SROBAE,AO15004,BTH_Le_Moulon_2015_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
14,1,2975763,BTH_Le_Moulon_2015_SetB3,76168,https://doi.org/10.15454/SROBAE,AO15004,BTH_Le_Moulon_2015_SetB3,REPLICATION,1.0,,,,,,REPLICATION:1,"[{'factor': 'itk', 'modality': 'traite'}]"
15,2,2975764,BTH_Le_Moulon_2015_SetB3,76168,https://doi.org/10.15454/SROBAE,AO15004,BTH_Le_Moulon_2015_SetB3,REPLICATION,2.0,,,,,,REPLICATION:2,"[{'factor': 'itk', 'modality': 'traite'}]"
16,2,2975762,BTH_Le_Moulon_2015_SetB3,76168,https://doi.org/10.15454/SROBAE,AO15004,BTH_Le_Moulon_2015_SetB3,REPLICATION,2.0,,,,,,REPLICATION:2,"[{'factor': 'itk', 'modality': 'faible intrant'}]"
17,1,2975761,BTH_Le_Moulon_2015_SetB3,76168,https://doi.org/10.15454/SROBAE,AO15004,BTH_Le_Moulon_2015_SetB3,REPLICATION,1.0,,,,,,REPLICATION:1,"[{'factor': 'itk', 'modality': 'faible intrant'}]"
18,AO15007itkfi,2975903,BTH_Le_Moulon_2015_SetB3,76169,https://doi.org/10.15454/GCQZZJ,AO15007,BTH_Le_Moulon_2015_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
19,AO15007itkt,2975904,BTH_Le_Moulon_2015_SetB3,76169,https://doi.org/10.15454/GCQZZJ,AO15007,BTH_Le_Moulon_2015_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
20,2,2975768,BTH_Le_Moulon_2015_SetB3,76169,https://doi.org/10.15454/GCQZZJ,AO15007,BTH_Le_Moulon_2015_SetB3,REPLICATION,2.0,,,,,,REPLICATION:2,"[{'factor': 'itk', 'modality': 'traite'}]"
21,1,2975765,BTH_Le_Moulon_2015_SetB3,76169,https://doi.org/10.15454/GCQZZJ,AO15007,BTH_Le_Moulon_2015_SetB3,REPLICATION,1.0,,,,,,REPLICATION:1,"[{'factor': 'itk', 'modality': 'faible intrant'}]"
22,1,2975767,BTH_Le_Moulon_2015_SetB3,76169,https://doi.org/10.15454/GCQZZJ,AO15007,BTH_Le_Moulon_2015_SetB3,REPLICATION,1.0,,,,,,REPLICATION:1,"[{'factor': 'itk', 'modality': 'traite'}]"
23,2,2975766,BTH_Le_Moulon_2015_SetB3,76169,https://doi.org/10.15454/GCQZZJ,AO15007,BTH_Le_Moulon_2015_SetB3,REPLICATION,2.0,,,,,,REPLICATION:2,"[{'factor': 'itk', 'modality': 'faible intrant'}]"
24,AO15006itkfi,2975905,BTH_Le_Moulon_2015_SetB3,76170,https://doi.org/10.15454/UWN5JA,AO15006,BTH_Le_Moulon_2015_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
25,AO15006itkt,2975906,BTH_Le_Moulon_2015_SetB3,76170,https://doi.org/10.15454/UWN5JA,AO15006,BTH_Le_Moulon_2015_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
26,2,2975772,BTH_Le_Moulon_2015_SetB3,76170,https://doi.org/10.15454/UWN5JA,AO15006,BTH_Le_Moulon_2015_SetB3,REPLICATION,2.0,,,,,,REPLICATION:2,"[{'factor': 'itk', 'modality': 'traite'}]"
27,1,2975771,BTH_Le_Moulon_2015_SetB3,76170,https://doi.org/10.15454/UWN5JA,AO15006,BTH_Le_Moulon_2015_SetB3,REPLICATION,1.0,,,,,,REPLICATION:1,"[{'factor': 'itk', 'modality': 'traite'}]"
28,2,2975770,BTH_Le_Moulon_2015_SetB3,76170,https://doi.org/10.15454/UWN5JA,AO15006,BTH_Le_Moulon_2015_SetB3,REPLICATION,2.0,,,,,,REPLICATION:2,"[{'factor': 'itk', 'modality': 'faible intrant'}]"
29,1,2975769,BTH_Le_Moulon_2015_SetB3,76170,https://doi.org/10.15454/UWN5JA,AO15006,BTH_Le_Moulon_2015_SetB3,REPLICATION,1.0,,,,,,REPLICATION:1,"[{'factor': 'itk', 'modality': 'faible intrant'}]"
30,EM14174itkfi,2975907,BTH_Le_Moulon_2015_SetB3,76171,https://doi.org/10.15454/1QQK0E,EM14174,BTH_Le_Moulon_2015_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
31,EM14174itkt,2975908,BTH_Le_Moulon_2015_SetB3,76171,https://doi.org/10.15454/1QQK0E,EM14174,BTH_Le_Moulon_2015_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
32,2,2975774,BTH_Le_Moulon_2015_SetB3,76171,https://doi.org/10.15454/1QQK0E,EM14174,BTH_Le_Moulon_2015_SetB3,REPLICATION,2.0,,,,,,REPLICATION:2,"[{'factor': 'itk', 'modality': 'faible intrant'}]"
33,1,2975773,BTH_Le_Moulon_2015_SetB3,76171,https://doi.org/10.15454/1QQK0E,EM14174,BTH_Le_Moulon_2015_SetB3,REPLICATION,1.0,,,,,,REPLICATION:1,"[{'factor': 'itk', 'modality': 'faible intrant'}]"
34,2,2975776,BTH_Le_Moulon_2015_SetB3,76171,https://doi.org/10.15454/1QQK0E,EM14174,BTH_Le_Moulon_2015_SetB3,REPLICATION,2.0,,,,,,REPLICATION:2,"[{'factor': 'itk', 'modality': 'traite'}]"
35,1,2975775,BTH_Le_Moulon_2015_SetB3,76171,https://doi.org/10.15454/1QQK0E,EM14174,BTH_Le_Moulon_2015_SetB3,REPLICATION,1.0,,,,,,REPLICATION:1,"[{'factor': 'itk', 'modality': 'traite'}]"
36,AO15011itkfi,2975911,BTH_Le_Moulon_2015_SetB3,76172,https://doi.org/10.15454/VNTDAB,AO15011,BTH_Le_Moulon_2015_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
