,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,itk
0,2,2867356,BTH_Le_Moulon_2012_SetB1,61349,https://doi.org/10.15454/78QONX,CF11079,BTH_Le_Moulon_2012_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,treated
1,CF11079itkt,2867514,BTH_Le_Moulon_2012_SetB1,61349,https://doi.org/10.15454/78QONX,CF11079,BTH_Le_Moulon_2012_SetB1,VIRTUAL_TRIAL,,,,,,,,treated
2,2,2867354,BTH_Le_Moulon_2012_SetB1,61349,https://doi.org/10.15454/78QONX,CF11079,BTH_Le_Moulon_2012_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
3,1,2867355,BTH_Le_Moulon_2012_SetB1,61349,https://doi.org/10.15454/78QONX,CF11079,BTH_Le_Moulon_2012_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,treated
4,CF11079itkfi,2867513,BTH_Le_Moulon_2012_SetB1,61349,https://doi.org/10.15454/78QONX,CF11079,BTH_Le_Moulon_2012_SetB1,VIRTUAL_TRIAL,,,,,,,,low inputs
5,1,2867353,BTH_Le_Moulon_2012_SetB1,61349,https://doi.org/10.15454/78QONX,CF11079,BTH_Le_Moulon_2012_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
6,1,2867469,BTH_Le_Moulon_2012_SetB1,61302,https://doi.org/10.15454/YCKCWW,CF11041,BTH_Le_Moulon_2012_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
7,CF11041itkfi,2867571,BTH_Le_Moulon_2012_SetB1,61302,https://doi.org/10.15454/YCKCWW,CF11041,BTH_Le_Moulon_2012_SetB1,VIRTUAL_TRIAL,,,,,,,,low inputs
8,CF11041itkt,2867572,BTH_Le_Moulon_2012_SetB1,61302,https://doi.org/10.15454/YCKCWW,CF11041,BTH_Le_Moulon_2012_SetB1,VIRTUAL_TRIAL,,,,,,,,treated
9,2,2867470,BTH_Le_Moulon_2012_SetB1,61302,https://doi.org/10.15454/YCKCWW,CF11041,BTH_Le_Moulon_2012_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
10,1,2867471,BTH_Le_Moulon_2012_SetB1,61302,https://doi.org/10.15454/YCKCWW,CF11041,BTH_Le_Moulon_2012_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,treated
11,2,2867472,BTH_Le_Moulon_2012_SetB1,61302,https://doi.org/10.15454/YCKCWW,CF11041,BTH_Le_Moulon_2012_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,treated
12,1,2867375,BTH_Le_Moulon_2012_SetB1,61332,https://doi.org/10.15454/BH8LXP,CF11075,BTH_Le_Moulon_2012_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,treated
13,CF11075itkt,2867524,BTH_Le_Moulon_2012_SetB1,61332,https://doi.org/10.15454/BH8LXP,CF11075,BTH_Le_Moulon_2012_SetB1,VIRTUAL_TRIAL,,,,,,,,treated
14,1,2867373,BTH_Le_Moulon_2012_SetB1,61332,https://doi.org/10.15454/BH8LXP,CF11075,BTH_Le_Moulon_2012_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
15,2,2867374,BTH_Le_Moulon_2012_SetB1,61332,https://doi.org/10.15454/BH8LXP,CF11075,BTH_Le_Moulon_2012_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
16,2,2867376,BTH_Le_Moulon_2012_SetB1,61332,https://doi.org/10.15454/BH8LXP,CF11075,BTH_Le_Moulon_2012_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,treated
17,CF11075itkfi,2867523,BTH_Le_Moulon_2012_SetB1,61332,https://doi.org/10.15454/BH8LXP,CF11075,BTH_Le_Moulon_2012_SetB1,VIRTUAL_TRIAL,,,,,,,,low inputs
18,AO12001itkt,2867588,BTH_Le_Moulon_2012_SetB1,61241,https://doi.org/10.15454/TKI8XQ,AO12001,BTH_Le_Moulon_2012_SetB1,VIRTUAL_TRIAL,,,,,,,,treated
19,2,2867502,BTH_Le_Moulon_2012_SetB1,61241,https://doi.org/10.15454/TKI8XQ,AO12001,BTH_Le_Moulon_2012_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
20,2,2867504,BTH_Le_Moulon_2012_SetB1,61241,https://doi.org/10.15454/TKI8XQ,AO12001,BTH_Le_Moulon_2012_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,treated
21,1,2867501,BTH_Le_Moulon_2012_SetB1,61241,https://doi.org/10.15454/TKI8XQ,AO12001,BTH_Le_Moulon_2012_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
22,1,2867503,BTH_Le_Moulon_2012_SetB1,61241,https://doi.org/10.15454/TKI8XQ,AO12001,BTH_Le_Moulon_2012_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,treated
23,AO12001itkfi,2867587,BTH_Le_Moulon_2012_SetB1,61241,https://doi.org/10.15454/TKI8XQ,AO12001,BTH_Le_Moulon_2012_SetB1,VIRTUAL_TRIAL,,,,,,,,low inputs
24,1,2867489,BTH_Le_Moulon_2012_SetB1,61253,https://doi.org/10.15454/0HUC0X,CF11003,BTH_Le_Moulon_2012_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
25,CF11003itkt,2867582,BTH_Le_Moulon_2012_SetB1,61253,https://doi.org/10.15454/0HUC0X,CF11003,BTH_Le_Moulon_2012_SetB1,VIRTUAL_TRIAL,,,,,,,,treated
